Source Name	Material Type	Characteristics[CellType]	Characteristics[Organism]	Characteristics[Sex]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[TimeOfCollection]	Unit[TimeUnit]	Protocol REF	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfCollection]	Unit[TimeUnit]
5193012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193012LRA	P-MTAB-23069	5193012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362006	A-AFFY-43	003017362006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Control	2	hour
5193021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193021LRA	P-MTAB-23069	5193021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362013	A-AFFY-43	003017362013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Control	8	hour
5193022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193022LRA	P-MTAB-23069	5193022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362014	A-AFFY-43	003017362014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Control	8	hour
5193031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193031LRA	P-MTAB-23069	5193031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362021	A-AFFY-43	003017362021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Control	24	hour
5193032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193032LRA	P-MTAB-23069	5193032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362022	A-AFFY-43	003017362022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Control	24	hour
5193041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193041LRA	P-MTAB-23069	5193041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362007	A-AFFY-43	003017362007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	hour
5193042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193042LRA	P-MTAB-23069	5193042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362008	A-AFFY-43	003017362008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	hour
5193051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193051LRA	P-MTAB-23069	5193051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362015	A-AFFY-43	003017362015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Low	8	hour
5193052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193052LRA	P-MTAB-23069	5193052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362016	A-AFFY-43	003017362016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Low	8	hour
5193061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193061LRA	P-MTAB-23069	5193061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362023	A-AFFY-43	003017362023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Low	24	hour
5193062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Low	2	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193062LRA	P-MTAB-23069	5193062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362024	A-AFFY-43	003017362024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Low	24	hour
5193071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	10	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193071LRA	P-MTAB-23069	5193071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362009	A-AFFY-43	003017362009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	2	hour
5193072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	10	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193072LRA	P-MTAB-23069	5193072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362010	A-AFFY-43	003017362010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	2	hour
5193081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	10	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193081LRA	P-MTAB-23069	5193081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362017	A-AFFY-43	003017362017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	8	hour
5193082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	10	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193082LRA	P-MTAB-23069	5193082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362018	A-AFFY-43	003017362018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	8	hour
5193091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	10	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193091LRA	P-MTAB-23069	5193091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362025	A-AFFY-43	003017362025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	24	hour
5193092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	10	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193092LRA	P-MTAB-23069	5193092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362026	A-AFFY-43	003017362026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	Middle	24	hour
5193101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	High	50	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193101LRA	P-MTAB-23069	5193101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362011	A-AFFY-43	003017362011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	High	2	hour
5193102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	High	50	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5193102LRA	P-MTAB-23069	5193102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362012	A-AFFY-43	003017362012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	High	2	hour
5193111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	High	50	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193111LRA	P-MTAB-23069	5193111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362019	A-AFFY-43	003017362019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	High	8	hour
5193112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	High	50	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5193112LRA	P-MTAB-23069	5193112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362020	A-AFFY-43	003017362020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	High	8	hour
5193121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	High	50	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193121LRA	P-MTAB-23069	5193121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362027	A-AFFY-43	003017362027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	High	24	hour
5193122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetamidofluorene	ChEMBL	CHEMBL311469	High	50	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5193122LRA	P-MTAB-23069	5193122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017362028	A-AFFY-43	003017362028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetamidofluorene	ChEMBL	CHEMBL311469	High	24	hour
5004011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004011LRA	P-MTAB-23069	5004011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017705030	A-AFFY-43	003017705030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetaminophen	ChEMBL	CHEMBL112	Control	2	hour
5004012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004012LRA	P-MTAB-23069	5004012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706001	A-AFFY-43	003017706001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetaminophen	ChEMBL	CHEMBL112	Control	2	hour
5004031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004031LRA	P-MTAB-23069	5004031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706008	A-AFFY-43	003017706008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetaminophen	ChEMBL	CHEMBL112	Control	8	hour
5004032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004032LRA	P-MTAB-23069	5004032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706009	A-AFFY-43	003017706009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetaminophen	ChEMBL	CHEMBL112	Control	8	hour
5004041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004041LRA	P-MTAB-23069	5004041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706015	A-AFFY-43	003017706015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.1.zip	acetaminophen	ChEMBL	CHEMBL112	Control	24	hour
5004042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004042LRA	P-MTAB-23069	5004042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706016	A-AFFY-43	003017706016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Control	24	hour
5004161LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Low	1000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004161LRA	P-MTAB-23069	5004161LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706002	A-AFFY-43	003017706002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Low	2	hour
5004162LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Low	1000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004162LRA	P-MTAB-23069	5004162LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706003	A-AFFY-43	003017706003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Low	2	hour
5004181LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Low	1000	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004181LRA	P-MTAB-23069	5004181LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706010	A-AFFY-43	003017706010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Low	8	hour
5004182LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Low	1000	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004182LRA	P-MTAB-23069	5004182LRA	synthetic_RNA	biotin	P-MTAB-23070	3017716010	A-AFFY-43	003017716010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Low	8	hour
5004191LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Low	1000	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004191LRA	P-MTAB-23069	5004191LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706017	A-AFFY-43	003017706017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Low	24	hour
5004192LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Low	1000	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004192LRA	P-MTAB-23069	5004192LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706018	A-AFFY-43	003017706018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Low	24	hour
5004211LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Middle	3000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004211LRA	P-MTAB-23069	5004211LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706004	A-AFFY-43	003017706004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Middle	2	hour
5004212LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Middle	3000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004212LRA	P-MTAB-23069	5004212LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706005	A-AFFY-43	003017706005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Middle	2	hour
5004231LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Middle	3000	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004231LRA	P-MTAB-23069	5004231LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706011	A-AFFY-43	003017706011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Middle	8	hour
5004232LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Middle	3000	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004232LRA	P-MTAB-23069	5004232LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706012	A-AFFY-43	003017706012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Middle	8	hour
5004241LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Middle	3000	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004241LRA	P-MTAB-23069	5004241LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706019	A-AFFY-43	003017706019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Middle	24	hour
5004242LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	Middle	3000	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004242LRA	P-MTAB-23069	5004242LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706020	A-AFFY-43	003017706020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	Middle	24	hour
5004261LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	High	10000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004261LRA	P-MTAB-23069	5004261LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706006	A-AFFY-43	003017706006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	High	2	hour
5004262LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	High	10000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5004262LRA	P-MTAB-23069	5004262LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706007	A-AFFY-43	003017706007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	High	2	hour
5004281LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	High	10000	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004281LRA	P-MTAB-23069	5004281LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706013	A-AFFY-43	003017706013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	High	8	hour
5004282LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	High	10000	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5004282LRA	P-MTAB-23069	5004282LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706014	A-AFFY-43	003017706014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	High	8	hour
5004291LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	High	10000	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004291LRA	P-MTAB-23069	5004291LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706021	A-AFFY-43	003017706021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	High	24	hour
5004292LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetaminophen	ChEMBL	CHEMBL112	High	10000	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5004292LRA	P-MTAB-23069	5004292LRA	synthetic_RNA	biotin	P-MTAB-23070	3017706022	A-AFFY-43	003017706022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetaminophen	ChEMBL	CHEMBL112	High	24	hour
5165011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetazolamide	ChEMBL	CHEMBL20	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5165011LRA	P-MTAB-23069	5165011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017333003	A-AFFY-43	003017333003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetazolamide	ChEMBL	CHEMBL20	Control	2	hour
5165012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	acetazolamide	ChEMBL	CHEMBL20	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5165012LRA	P-MTAB-23069	5165012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017333004	A-AFFY-43	003017333004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.2.zip	acetazolamide	ChEMBL	CHEMBL20	Control	2	hour
