Source Name	Material Type	Characteristics[Organism]	Characteristics[StrainOrLine]	Characteristics[Sex]	Characteristics[Age]	Unit[TimeUnit]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[DeliveryMethod]	Parameter Value[TimeOfSacrifice]	Unit[TimeUnit]	Protocol REF	Sample Name	Material Type	Characteristics[OrganismPart]	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfSacrifice]	Unit[TimeUnit]	Factor Value[OrganismPart]
181151	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0181151LRB	organism_part	liver	P-MTAB-22989	0181151LRB	P-MTAB-22990	0181151LRB	synthetic_RNA	biotin	P-MTAB-22991	3017689010	A-AFFY-43	003017689010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	9	hour	liver
181152	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0181152LRC	organism_part	liver	P-MTAB-22989	0181152LRC	P-MTAB-22990	0181152LRC	synthetic_RNA	biotin	P-MTAB-22991	3017689011	A-AFFY-43	003017689011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	9	hour	liver
181154	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0181154LRB	organism_part	liver	P-MTAB-22989	0181154LRB	P-MTAB-22990	0181154LRB	synthetic_RNA	biotin	P-MTAB-22991	3017689012	A-AFFY-43	003017689012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	9	hour	liver
181162	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0181162LRA	organism_part	liver	P-MTAB-22989	0181162LRA	P-MTAB-22990	0181162LRA	synthetic_RNA	biotin	P-MTAB-22991	3017688028	A-AFFY-43	003017688028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	24	hour	liver
181163	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0181163LRB	organism_part	liver	P-MTAB-22989	0181163LRB	P-MTAB-22990	0181163LRB	synthetic_RNA	biotin	P-MTAB-22991	3017688029	A-AFFY-43	003017688029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	24	hour	liver
181164	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0181164LRB	organism_part	liver	P-MTAB-22989	0181164LRB	P-MTAB-22990	0181164LRB	synthetic_RNA	biotin	P-MTAB-22991	3017688030	A-AFFY-43	003017688030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	24	hour	liver
510012	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510012LRA	organism_part	liver	P-MTAB-22989	0510012LRA	P-MTAB-22990	0510012LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401004	A-AFFY-43	003017401004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	3	hour	liver
510013	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510013LRA	organism_part	liver	P-MTAB-22989	0510013LRA	P-MTAB-22990	0510013LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401005	A-AFFY-43	003017401005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	3	hour	liver
510014	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510014LRA	organism_part	liver	P-MTAB-22989	0510014LRA	P-MTAB-22990	0510014LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401006	A-AFFY-43	003017401006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	3	hour	liver
510021	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510021LRA	organism_part	liver	P-MTAB-22989	0510021LRA	P-MTAB-22990	0510021LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401016	A-AFFY-43	003017401016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	6	hour	liver
510024	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510024LRA	organism_part	liver	P-MTAB-22989	0510024LRA	P-MTAB-22990	0510024LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401017	A-AFFY-43	003017401017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	6	hour	liver
510025	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510025LRA	organism_part	liver	P-MTAB-22989	0510025LRA	P-MTAB-22990	0510025LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401018	A-AFFY-43	003017401018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	6	hour	liver
510031	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510031LRA	organism_part	liver	P-MTAB-22989	0510031LRA	P-MTAB-22990	0510031LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400010	A-AFFY-43	003017400010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	9	hour	liver
510032	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510032LRA	organism_part	liver	P-MTAB-22989	0510032LRA	P-MTAB-22990	0510032LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400011	A-AFFY-43	003017400011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	9	hour	liver
510033	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510033LRA	organism_part	liver	P-MTAB-22989	0510033LRA	P-MTAB-22990	0510033LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400012	A-AFFY-43	003017400012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	9	hour	liver
510041	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510041LRA	organism_part	liver	P-MTAB-22989	0510041LRA	P-MTAB-22990	0510041LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400022	A-AFFY-43	003017400022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	24	hour	liver
510042	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510042LRA	organism_part	liver	P-MTAB-22989	0510042LRA	P-MTAB-22990	0510042LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400023	A-AFFY-43	003017400023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	24	hour	liver
510044	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510044LRA	organism_part	liver	P-MTAB-22989	0510044LRA	P-MTAB-22990	0510044LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400024	A-AFFY-43	003017400024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	24	hour	liver
510053	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510053LRA	organism_part	liver	P-MTAB-22989	0510053LRA	P-MTAB-22990	0510053LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401007	A-AFFY-43	003017401007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	3	hour	liver
510054	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510054LRA	organism_part	liver	P-MTAB-22989	0510054LRA	P-MTAB-22990	0510054LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401008	A-AFFY-43	003017401008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	3	hour	liver
510055	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510055LRA	organism_part	liver	P-MTAB-22989	0510055LRA	P-MTAB-22990	0510055LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401009	A-AFFY-43	003017401009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	3	hour	liver
510062	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510062LRA	organism_part	liver	P-MTAB-22989	0510062LRA	P-MTAB-22990	0510062LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401019	A-AFFY-43	003017401019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	6	hour	liver
510063	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510063LRA	organism_part	liver	P-MTAB-22989	0510063LRA	P-MTAB-22990	0510063LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401020	A-AFFY-43	003017401020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	6	hour	liver
510065	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510065LRA	organism_part	liver	P-MTAB-22989	0510065LRA	P-MTAB-22990	0510065LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401021	A-AFFY-43	003017401021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	6	hour	liver
510071	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510071LRA	organism_part	liver	P-MTAB-22989	0510071LRA	P-MTAB-22990	0510071LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400013	A-AFFY-43	003017400013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	9	hour	liver
510072	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510072LRA	organism_part	liver	P-MTAB-22989	0510072LRA	P-MTAB-22990	0510072LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400014	A-AFFY-43	003017400014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	9	hour	liver
510073	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510073LRA	organism_part	liver	P-MTAB-22989	0510073LRA	P-MTAB-22990	0510073LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400015	A-AFFY-43	003017400015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	9	hour	liver
510083	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510083LRA	organism_part	liver	P-MTAB-22989	0510083LRA	P-MTAB-22990	0510083LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400025	A-AFFY-43	003017400025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	24	hour	liver
510084	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510084LRA	organism_part	liver	P-MTAB-22989	0510084LRA	P-MTAB-22990	0510084LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400026	A-AFFY-43	003017400026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	24	hour	liver
510085	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510085LRA	organism_part	liver	P-MTAB-22989	0510085LRA	P-MTAB-22990	0510085LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400027	A-AFFY-43	003017400027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	24	hour	liver
510092	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510092LRA	organism_part	liver	P-MTAB-22989	0510092LRA	P-MTAB-22990	0510092LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401010	A-AFFY-43	003017401010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	3	hour	liver
510093	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510093LRA	organism_part	liver	P-MTAB-22989	0510093LRA	P-MTAB-22990	0510093LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401011	A-AFFY-43	003017401011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	3	hour	liver
510095	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510095LRA	organism_part	liver	P-MTAB-22989	0510095LRA	P-MTAB-22990	0510095LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401012	A-AFFY-43	003017401012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	3	hour	liver
510101	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510101LRA	organism_part	liver	P-MTAB-22989	0510101LRA	P-MTAB-22990	0510101LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401022	A-AFFY-43	003017401022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	6	hour	liver
510102	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510102LRA	organism_part	liver	P-MTAB-22989	0510102LRA	P-MTAB-22990	0510102LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401023	A-AFFY-43	003017401023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	6	hour	liver
510104	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0510104LRA	organism_part	liver	P-MTAB-22989	0510104LRA	P-MTAB-22990	0510104LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401024	A-AFFY-43	003017401024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	6	hour	liver
510111	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510111LRA	organism_part	liver	P-MTAB-22989	0510111LRA	P-MTAB-22990	0510111LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400016	A-AFFY-43	003017400016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	9	hour	liver
510113	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510113LRA	organism_part	liver	P-MTAB-22989	0510113LRA	P-MTAB-22990	0510113LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400017	A-AFFY-43	003017400017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	9	hour	liver
510115	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0510115LRA	organism_part	liver	P-MTAB-22989	0510115LRA	P-MTAB-22990	0510115LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400018	A-AFFY-43	003017400018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	9	hour	liver
510122	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510122LRA	organism_part	liver	P-MTAB-22989	0510122LRA	P-MTAB-22990	0510122LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400028	A-AFFY-43	003017400028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	24	hour	liver
510124	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510124LRA	organism_part	liver	P-MTAB-22989	0510124LRA	P-MTAB-22990	0510124LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400029	A-AFFY-43	003017400029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	24	hour	liver
510125	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0510125LRA	organism_part	liver	P-MTAB-22989	0510125LRA	P-MTAB-22990	0510125LRA	synthetic_RNA	biotin	P-MTAB-22991	3017400030	A-AFFY-43	003017400030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	24	hour	liver
510131	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	High	1000	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510131LRA	organism_part	liver	P-MTAB-22989	0510131LRA	P-MTAB-22990	0510131LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401013	A-AFFY-43	003017401013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	High	3	hour	liver
510134	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	acarbose	ChEMBL	CHEMBL1566	High	1000	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0510134LRA	organism_part	liver	P-MTAB-22989	0510134LRA	P-MTAB-22990	0510134LRA	synthetic_RNA	biotin	P-MTAB-22991	3017401014	A-AFFY-43	003017401014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	High	3	hour	liver
