Source Name	Material Type	Characteristics[Organism]	Characteristics[StrainOrLine]	Characteristics[Sex]	Characteristics[Age]	Unit[TimeUnit]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[DeliveryMethod]	Parameter Value[TimeOfSacrifice]	Unit[TimeUnit]	Protocol REF	Sample Name	Material Type	Characteristics[OrganismPart]	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfSacrifice]	Unit[TimeUnit]	Factor Value[OrganismPart]
182152	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0182152LRB	organism_part	liver	P-MTAB-23029	0182152LRB	P-MTAB-23030	0182152LRB	synthetic_RNA	biotin	P-MTAB-23031	3017707029	A-AFFY-43	003017707029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	15	day	liver
182155	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0182155LRB	organism_part	liver	P-MTAB-23029	0182155LRB	P-MTAB-23030	0182155LRB	synthetic_RNA	biotin	P-MTAB-23031	3017707030	A-AFFY-43	003017707030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	15	day	liver
182162	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0182162LRB	organism_part	liver	P-MTAB-23029	0182162LRB	P-MTAB-23030	0182162LRB	synthetic_RNA	biotin	P-MTAB-23031	3017708010	A-AFFY-43	003017708010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	29	day	liver
182163	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0182163LRB	organism_part	liver	P-MTAB-23029	0182163LRB	P-MTAB-23030	0182163LRB	synthetic_RNA	biotin	P-MTAB-23031	3017708011	A-AFFY-43	003017708011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	29	day	liver
182164	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	WY-14643	ChEMBL	CHEMBL295416	High	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0182164LRB	organism_part	liver	P-MTAB-23029	0182164LRB	P-MTAB-23030	0182164LRB	synthetic_RNA	biotin	P-MTAB-23031	3017708012	A-AFFY-43	003017708012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	WY-14643	ChEMBL	CHEMBL295416	High	29	day	liver
511011	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511011LRA	organism_part	liver	P-MTAB-23029	0511011LRA	P-MTAB-23030	0511011LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395018	A-AFFY-43	003017395018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	4	day	liver
511013	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511013LRA	organism_part	liver	P-MTAB-23029	0511013LRA	P-MTAB-23030	0511013LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395019	A-AFFY-43	003017395019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	4	day	liver
511014	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511014LRA	organism_part	liver	P-MTAB-23029	0511014LRA	P-MTAB-23030	0511014LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395020	A-AFFY-43	003017395020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	4	day	liver
511021	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511021LRA	organism_part	liver	P-MTAB-23029	0511021LRA	P-MTAB-23030	0511021LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395030	A-AFFY-43	003017395030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	8	day	liver
511023	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511023LRA	organism_part	liver	P-MTAB-23029	0511023LRA	P-MTAB-23030	0511023LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396001	A-AFFY-43	003017396001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	8	day	liver
511025	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511025LRA	organism_part	liver	P-MTAB-23029	0511025LRA	P-MTAB-23030	0511025LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396002	A-AFFY-43	003017396002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	8	day	liver
511032	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511032LRA	organism_part	liver	P-MTAB-23029	0511032LRA	P-MTAB-23030	0511032LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396012	A-AFFY-43	003017396012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	15	day	liver
511033	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511033LRA	organism_part	liver	P-MTAB-23029	0511033LRA	P-MTAB-23030	0511033LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396013	A-AFFY-43	003017396013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	15	day	liver
511035	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511035LRA	organism_part	liver	P-MTAB-23029	0511035LRA	P-MTAB-23030	0511035LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396014	A-AFFY-43	003017396014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	15	day	liver
511041	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511041LRA	organism_part	liver	P-MTAB-23029	0511041LRA	P-MTAB-23030	0511041LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396024	A-AFFY-43	003017396024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	29	day	liver
511042	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511042LRA	organism_part	liver	P-MTAB-23029	0511042LRA	P-MTAB-23030	0511042LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396025	A-AFFY-43	003017396025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	29	day	liver
511045	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Control	0	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511045LRA	organism_part	liver	P-MTAB-23029	0511045LRA	P-MTAB-23030	0511045LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396026	A-AFFY-43	003017396026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Control	29	day	liver
511052	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511052LRA	organism_part	liver	P-MTAB-23029	0511052LRA	P-MTAB-23030	0511052LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395021	A-AFFY-43	003017395021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	4	day	liver
511053	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511053LRA	organism_part	liver	P-MTAB-23029	0511053LRA	P-MTAB-23030	0511053LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395022	A-AFFY-43	003017395022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	4	day	liver
511055	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511055LRA	organism_part	liver	P-MTAB-23029	0511055LRA	P-MTAB-23030	0511055LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395023	A-AFFY-43	003017395023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	4	day	liver
511062	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511062LRA	organism_part	liver	P-MTAB-23029	0511062LRA	P-MTAB-23030	0511062LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396003	A-AFFY-43	003017396003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	8	day	liver
511063	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511063LRA	organism_part	liver	P-MTAB-23029	0511063LRA	P-MTAB-23030	0511063LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396004	A-AFFY-43	003017396004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	8	day	liver
511065	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511065LRA	organism_part	liver	P-MTAB-23029	0511065LRA	P-MTAB-23030	0511065LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396005	A-AFFY-43	003017396005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	8	day	liver
511072	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511072LRA	organism_part	liver	P-MTAB-23029	0511072LRA	P-MTAB-23030	0511072LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396015	A-AFFY-43	003017396015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	15	day	liver
511073	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511073LRA	organism_part	liver	P-MTAB-23029	0511073LRA	P-MTAB-23030	0511073LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396016	A-AFFY-43	003017396016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	15	day	liver
511074	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511074LRA	organism_part	liver	P-MTAB-23029	0511074LRA	P-MTAB-23030	0511074LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396017	A-AFFY-43	003017396017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	15	day	liver
511081	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511081LRA	organism_part	liver	P-MTAB-23029	0511081LRA	P-MTAB-23030	0511081LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396027	A-AFFY-43	003017396027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	29	day	liver
511083	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511083LRA	organism_part	liver	P-MTAB-23029	0511083LRA	P-MTAB-23030	0511083LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396028	A-AFFY-43	003017396028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	29	day	liver
511085	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Low	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511085LRA	organism_part	liver	P-MTAB-23029	0511085LRA	P-MTAB-23030	0511085LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396029	A-AFFY-43	003017396029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Low	29	day	liver
511093	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511093LRA	organism_part	liver	P-MTAB-23029	0511093LRA	P-MTAB-23030	0511093LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395024	A-AFFY-43	003017395024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	4	day	liver
511094	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511094LRA	organism_part	liver	P-MTAB-23029	0511094LRA	P-MTAB-23030	0511094LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395025	A-AFFY-43	003017395025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	4	day	liver
511095	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511095LRA	organism_part	liver	P-MTAB-23029	0511095LRA	P-MTAB-23030	0511095LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395026	A-AFFY-43	003017395026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	4	day	liver
511101	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511101LRA	organism_part	liver	P-MTAB-23029	0511101LRA	P-MTAB-23030	0511101LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396006	A-AFFY-43	003017396006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	8	day	liver
511103	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511103LRA	organism_part	liver	P-MTAB-23029	0511103LRA	P-MTAB-23030	0511103LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396007	A-AFFY-43	003017396007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.1.zip	acarbose	ChEMBL	CHEMBL1566	Middle	8	day	liver
511105	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0511105LRA	organism_part	liver	P-MTAB-23029	0511105LRA	P-MTAB-23030	0511105LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396008	A-AFFY-43	003017396008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	8	day	liver
511111	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511111LRA	organism_part	liver	P-MTAB-23029	0511111LRA	P-MTAB-23030	0511111LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396018	A-AFFY-43	003017396018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	15	day	liver
511113	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511113LRA	organism_part	liver	P-MTAB-23029	0511113LRA	P-MTAB-23030	0511113LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396019	A-AFFY-43	003017396019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	15	day	liver
511115	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0511115LRA	organism_part	liver	P-MTAB-23029	0511115LRA	P-MTAB-23030	0511115LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396020	A-AFFY-43	003017396020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	15	day	liver
511123	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511123LRA	organism_part	liver	P-MTAB-23029	0511123LRA	P-MTAB-23030	0511123LRA	synthetic_RNA	biotin	P-MTAB-23031	3017396030	A-AFFY-43	003017396030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	29	day	liver
511124	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511124LRA	organism_part	liver	P-MTAB-23029	0511124LRA	P-MTAB-23030	0511124LRA	synthetic_RNA	biotin	P-MTAB-23031	3017397001	A-AFFY-43	003017397001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	29	day	liver
511125	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	Middle	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0511125LRA	organism_part	liver	P-MTAB-23029	0511125LRA	P-MTAB-23030	0511125LRA	synthetic_RNA	biotin	P-MTAB-23031	3017397002	A-AFFY-43	003017397002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	Middle	29	day	liver
511131	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	High	1000	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511131LRA	organism_part	liver	P-MTAB-23029	0511131LRA	P-MTAB-23030	0511131LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395027	A-AFFY-43	003017395027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	High	4	day	liver
511132	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	High	1000	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511132LRA	organism_part	liver	P-MTAB-23029	0511132LRA	P-MTAB-23030	0511132LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395028	A-AFFY-43	003017395028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	High	4	day	liver
511133	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	acarbose	ChEMBL	CHEMBL1566	High	1000	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0511133LRA	organism_part	liver	P-MTAB-23029	0511133LRA	P-MTAB-23030	0511133LRA	synthetic_RNA	biotin	P-MTAB-23031	3017395029	A-AFFY-43	003017395029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.2.zip	acarbose	ChEMBL	CHEMBL1566	High	4	day	liver
